il,grup,sira,long,lat
Antalya,Antalya__13__0,4,29.5485,36.1871
Antalya,Antalya__14__0,0,29.9126,36.1915
Antalya,Antalya__14__0,1,29.9124,36.1882
Antalya,Antalya__14__0,2,29.9104,36.1882
Antalya,Antalya__14__0,3,29.9099,36.1893
Antalya,Antalya__14__0,4,29.9126,36.1915
Antalya,Antalya__15__0,0,30.4076,36.1921
Antalya,Antalya__15__0,1,30.409,36.1796
Antalya,Antalya__15__0,2,30.4068,36.1754
Antalya,Antalya__15__0,3,30.4026,36.191
Antalya,Antalya__15__0,4,30.4076,36.1921
Antalya,Antalya__16__0,0,29.9149,36.1976
Antalya,Antalya__16__0,1,29.8813,36.169
Antalya,Antalya__16__0,2,29.8818,36.1768
Antalya,Antalya__16__0,3,29.8407,36.169
Antalya,Antalya__16__0,4,29.9149,36.1976
Antalya,Antalya__17__0,0,30.4054,36.2029
Antalya,Antalya__17__0,1,30.4029,36.1968
Antalya,Antalya__17__0,2,30.3993,36.1976
Antalya,Antalya__17__0,3,30.4018,36.2024
Antalya,Antalya__17__0,4,30.4054,36.2029
Antalya,Antalya__18__0,0,29.4393,36.2046
Antalya,Antalya__18__0,1,29.4371,36.1993
Antalya,Antalya__18__0,2,29.4354,36.199
Antalya,Antalya__18__0,3,29.4349,36.2035
Antalya,Antalya__18__0,4,29.4393,36.2046
Antalya,Antalya__19__0,0,29.8993,36.2065
Antalya,Antalya__19__0,1,29.9037,36.2038
Antalya,Antalya__19__0,2,29.9026,36.2012
Antalya,Antalya__19__0,3,29.899,36.2026
Antalya,Antalya__19__0,4,29.8993,36.2065
Antalya,Antalya__20__0,0,29.9074,36.2129
Antalya,Antalya__20__0,1,29.9026,36.2068
Antalya,Antalya__20__0,2,29.8949,36.2093
Antalya,Antalya__20__0,3,29.8974,36.2115
Antalya,Antalya__20__0,4,29.9074,36.2129
Antalya,Antalya__21__0,0,29.3654,36.2182
Antalya,Antalya__21__0,1,29.3515,36.2101
Antalya,Antalya__21__0,2,29.3463,36.2088
Antalya,Antalya__21__0,3,29.3474,36.214
Antalya,Antalya__21__0,4,29.3654,36.2182
Antalya,Antalya__22__0,0,29.374,36.2246
Antalya,Antalya__22__0,1,29.3735,36.2199
Antalya,Antalya__22__0,2,29.3676,36.2207
Antalya,Antalya__22__0,3,29.369,36.224
Antalya,Antalya__22__0,4,29.374,36.2246
Antalya,Antalya__23__0,0,30.4729,36.2407
Antalya,Antalya__23__0,1,30.481,36.2321
Antalya,Antalya__23__0,2,30.4796,36.2301
Antalya,Antalya__23__0,3,30.4699,36.2368
Antalya,Antalya__23__0,4,30.4729,36.2407
Antalya,Antalya__24__0,0,30.1443,36.2654
Antalya,Antalya__24__0,1,30.1429,36.2637
Antalya,Antalya__24__0,2,30.1399,36.2649
Antalya,Antalya__24__0,3,30.1399,36.2654
Antalya,Antalya__24__0,4,30.1443,36.2654
Antalya,Antalya__25__0,0,30.5535,36.461
Antalya,Antalya__25__0,1,30.554,36.4574
Antalya,Antalya__25__0,2,30.5471,36.4574
Antalya,Antalya__25__0,3,30.5507,36.461
Antalya,Antalya__25__0,4,30.5535,36.461
Antalya,Antalya__26__0,0,31.6637,36.6476
Antalya,Antalya__26__0,1,31.6643,36.646
Antalya,Antalya__26__0,2,31.6612,36.6471
Antalya,Antalya__26__0,3,31.6612,36.6476
Antalya,Antalya__26__0,4,31.6637,36.6476
Antalya,Antalya__27__0,0,30.5893,36.8043
Antalya,Antalya__27__0,1,30.5904,36.8032
Antalya,Antalya__27__0,2,30.5904,36.8007
Antalya,Antalya__27__0,3,30.5879,36.8021
Antalya,Antalya__27__0,4,30.5893,36.8043
Antalya,Antalya__28__0,0,31.4493,37.344
Antalya,Antalya__28__0,1,31.7278,37.3276
Antalya,Antalya__28__0,2,31.8467,37.2883
Antalya,Antalya__28__0,3,32.2329,37.0003
Antalya,Antalya__28__0,4,32.291,36.8509
Antalya,Antalya__28__0,5,32.4261,36.8207
Antalya,Antalya__28__0,6,32.4706,36.7511
Antalya,Antalya__28__0,7,32.4565,36.6741
Antalya,Antalya__28__0,8,32.5038,36.561
Antalya,Antalya__28__0,9,32.5542,36.5082
Antalya,Antalya__28__0,10,32.6581,36.4461
Antalya,Antalya__28__0,11,32.6358,36.3836
Antalya,Antalya__28__0,12,32.6466,36.2834
Antalya,Antalya__28__0,13,32.5801,36.1102
Antalya,Antalya__28__0,14,32.5349,36.0921
Antalya,Antalya__28__0,15,32.4879,36.109
Antalya,Antalya__28__0,16,32.2954,36.2343
Antalya,Antalya__28__0,17,32.2749,36.289
Antalya,Antalya__28__0,18,32.216,36.3357
Antalya,Antalya__28__0,19,32.166,36.4171
Antalya,Antalya__28__0,20,32.0296,36.5382
Antalya,Antalya__28__0,21,32.0057,36.5429
Antalya,Antalya__28__0,22,32.0004,36.5304
Antalya,Antalya__28__0,23,31.9857,36.5274
Antalya,Antalya__28__0,24,31.9688,36.556
Antalya,Antalya__28__0,25,31.7746,36.604
Antalya,Antalya__28__0,26,31.746,36.6382
Antalya,Antalya__28__0,27,31.6721,36.644
Antalya,Antalya__28__0,28,31.5613,36.7118
Antalya,Antalya__28__0,29,31.3862,36.764
Antalya,Antalya__28__0,30,31.3871,36.7807
Antalya,Antalya__28__0,31,31.3296,36.8093
Antalya,Antalya__28__0,32,31.0065,36.8582
Antalya,Antalya__28__0,33,30.7574,36.8449
Antalya,Antalya__28__0,34,30.7001,36.8846
Antalya,Antalya__28__0,35,30.6224,36.8507
Antalya,Antalya__28__0,36,30.5749,36.7949
Antalya,Antalya__28__0,37,30.5713,36.6749
Antalya,Antalya__28__0,38,30.5546,36.646
Antalya,Antalya__28__0,39,30.5599,36.6115
Antalya,Antalya__28__0,40,30.5915,36.5893
Antalya,Antalya__28__0,41,30.5579,36.5435
Antalya,Antalya__28__0,42,30.5654,36.5326
Antalya,Antalya__28__0,43,30.5415,36.5224
Antalya,Antalya__28__0,44,30.5074,36.4688
Antalya,Antalya__28__0,45,30.5096,36.4399
Antalya,Antalya__28__0,46,30.4813,36.434
Antalya,Antalya__28__0,47,30.4918,36.4215
Antalya,Antalya__28__0,48,30.4768,36.3988
Antalya,Antalya__28__0,49,30.5296,36.3343
Antalya,Antalya__28__0,50,30.4671,36.3143
Antalya,Antalya__28__0,51,30.4682,36.299
Antalya,Antalya__28__0,52,30.4888,36.2993
Antalya,Antalya__28__0,53,30.4876,36.279
Antalya,Antalya__28__0,54,30.4057,36.2093
Antalya,Antalya__28__0,55,30.4082,36.2754
Antalya,Antalya__28__0,56,30.3701,36.2687
Antalya,Antalya__28__0,57,30.2813,36.3146
Antalya,Antalya__28__0,58,30.2004,36.3154
Antalya,Antalya__28__0,59,30.1496,36.301
Antalya,Antalya__28__0,60,30.1518,36.2721
Antalya,Antalya__28__0,61,30.1382,36.2779
Antalya,Antalya__28__0,62,30.1165,36.2474
Antalya,Antalya__28__0,63,30.0615,36.2596
Antalya,Antalya__28__0,64,29.9813,36.2143
Antalya,Antalya__28__0,65,29.9224,36.234
Antalya,Antalya__28__0,66,29.891,36.2115
Antalya,Antalya__28__0,67,29.8868,36.1937
Antalya,Antalya__28__0,68,29.846,36.1963
Antalya,Antalya__28__0,69,29.829,36.189
Antalya,Antalya__28__0,70,29.8504,36.1932
Antalya,Antalya__28__0,71,29.8007,36.1654
Antalya,Antalya__28__0,72,29.8293,36.169
Antalya,Antalya__28__0,73,29.7926,36.1429
Antalya,Antalya__28__0,74,29.7599,36.1401
Antalya,Antalya__28__0,75,29.7835,36.1579
Antalya,Antalya__28__0,76,29.7229,36.1635
Antalya,Antalya__28__0,77,29.6826,36.1304
Antalya,Antalya__28__0,78,29.6782,36.1529
Antalya,Antalya__28__0,79,29.6546,36.1471
Antalya,Antalya__28__0,80,29.6304,36.1696
Antalya,Antalya__28__0,81,29.6418,36.1838
Antalya,Antalya__28__0,82,29.6504,36.1735
Antalya,Antalya__28__0,83,29.6449,36.1963
Antalya,Antalya__28__0,84,29.5837,36.186
Antalya,Antalya__28__0,85,29.6304,36.2054
Antalya,Antalya__28__0,86,29.4588,36.2212
Antalya,Antalya__28__0,87,29.4415,36.2104
Antalya,Antalya__28__0,88,29.4551,36.2257
Antalya,Antalya__28__0,89,29.4118,36.2243
Antalya,Antalya__28__0,90,29.4043,36.2443
Antalya,Antalya__28__0,91,29.4171,36.2607
Antalya,Antalya__28__0,92,29.3929,36.264
Antalya,Antalya__28__0,93,29.3685,36.2626
Antalya,Antalya__28__0,94,29.3749,36.2487
Antalya,Antalya__28__0,95,29.3532,36.2296
Antalya,Antalya__28__0,96,29.3137,36.2468
Antalya,Antalya__28__0,97,29.2563,36.3001
Antalya,Antalya__28__0,98,29.2988,36.3188
Antalya,Antalya__28__0,99,29.3285,36.4019
Antalya,Antalya__28__0,100,29.3271,36.4423
Antalya,Antalya__28__0,101,29.574,36.6149
Antalya,Antalya__28__0,102,29.605,36.7791
Antalya,Antalya__28__0,103,29.6736,36.8748
Antalya,Antalya__28__0,104,29.6843,36.919
Antalya,Antalya__28__0,105,29.7522,36.9354
Antalya,Antalya__28__0,106,29.8091,36.991
Antalya,Antalya__28__0,107,29.8483,37.1219
Antalya,Antalya__28__0,108,29.9203,37.1882
Antalya,Antalya__28__0,109,30.0477,37.2378
Antalya,Antalya__28__0,110,30.3154,37.3072
Antalya,Antalya__28__0,111,30.3616,37.2997
Antalya,Antalya__28__0,112,30.3935,37.2432
Antalya,Antalya__28__0,113,30.4441,37.2236
Antalya,Antalya__28__0,114,30.7504,37.2364
Antalya,Antalya__28__0,115,30.8052,37.2246
Antalya,Antalya__28__0,116,30.8819,37.3624
Antalya,Antalya__28__0,117,30.936,37.3738
Antalya,Antalya__28__0,118,30.9968,37.3428
Antalya,Antalya__28__0,119,31.1797,37.3897
Antalya,Antalya__28__0,120,31.2388,37.4218
Antalya,Antalya__28__0,121,31.3233,37.4244
Antalya,Antalya__28__0,122,31.3746,37.3703
Antalya,Antalya__28__0,123,31.4493,37.344
Ardahan,Ardahan__0__0,0,42.7629,41.5844
Ardahan,Ardahan__0__0,1,42.8363,41.5828
Ardahan,Ardahan__0__0,2,42.8208,41.5359
Ardahan,Ardahan__0__0,3,42.7935,41.5164
Ardahan,Ardahan__0__0,4,42.8096,41.4927
Ardahan,Ardahan__0__0,5,42.8519,41.4728
Ardahan,Ardahan__0__0,6,42.8662,41.4991
Ardahan,Ardahan__0__0,7,42.8954,41.5037
Ardahan,Ardahan__0__0,8,42.9045,41.4808
Ardahan,Ardahan__0__0,9,42.9696,41.4515
Ardahan,Ardahan__0__0,10,43.0248,41.3783
Ardahan,Ardahan__0__0,11,43.1015,41.3546
Ardahan,Ardahan__0__0,12,43.1296,41.3179
Ardahan,Ardahan__0__0,13,43.2023,41.3004
Ardahan,Ardahan__0__0,14,43.1239,41.2541
Ardahan,Ardahan__0__0,15,43.1921,41.2521
Ardahan,Ardahan__0__0,16,43.2318,41.1927
Ardahan,Ardahan__0__0,17,43.2265,41.1761
Ardahan,Ardahan__0__0,18,43.2822,41.1819
Ardahan,Ardahan__0__0,19,43.2638,41.1554
Ardahan,Ardahan__0__0,20,43.2622,41.0901
Ardahan,Ardahan__0__0,21,43.2262,41.0309
Ardahan,Ardahan__0__0,22,43.1744,41.003
Ardahan,Ardahan__0__0,23,43.0721,40.9858
Ardahan,Ardahan__0__0,24,42.9152,40.9275
Ardahan,Ardahan__0__0,25,42.8752,40.8586
Ardahan,Ardahan__0__0,26,42.8696,40.7703
Ardahan,Ardahan__0__0,27,42.836,40.7135
Ardahan,Ardahan__0__0,28,42.7046,40.6815
Ardahan,Ardahan__0__0,29,42.6112,40.6401
Ardahan,Ardahan__0__0,30,42.5481,40.6407
Ardahan,Ardahan__0__0,31,42.4917,40.7214
Ardahan,Ardahan__0__0,32,42.379,40.8345
Ardahan,Ardahan__0__0,33,42.3329,40.9245
Ardahan,Ardahan__0__0,34,42.3308,40.9829
Ardahan,Ardahan__0__0,35,42.3984,41.0853
Ardahan,Ardahan__0__0,36,42.4896,41.156
Ardahan,Ardahan__0__0,37,42.5574,41.1856
Ardahan,Ardahan__0__0,38,42.5832,41.2264
Ardahan,Ardahan__0__0,39,42.5319,41.3008
Ardahan,Ardahan__0__0,40,42.4728,41.4397
Ardahan,Ardahan__0__0,41,42.5203,41.44
Ardahan,Ardahan__0__0,42,42.5161,41.4792
Ardahan,Ardahan__0__0,43,42.5695,41.5109
Ardahan,Ardahan__0__0,44,42.5799,41.5661
Ardahan,Ardahan__0__0,45,42.6023,41.5838
Ardahan,Ardahan__0__0,46,42.7083,41.598
Ardahan,Ardahan__0__0,47,42.7629,41.5844
Artvin,Artvin__0__0,0,41.5896,41.5133
Artvin,Artvin__0__0,1,41.655,41.4836
Artvin,Artvin__0__0,2,41.7088,41.4977
Artvin,Artvin__0__0,3,41.7157,41.4751
Artvin,Artvin__0__0,4,41.7812,41.4642
Artvin,Artvin__0__0,5,41.8231,41.4346
Artvin,Artvin__0__0,6,41.9552,41.5246
Artvin,Artvin__0__0,7,42.0481,41.4945
Artvin,Artvin__0__0,8,42.0872,41.5118
Artvin,Artvin__0__0,9,42.1839,41.5145
Artvin,Artvin__0__0,10,42.2039,41.4936
Artvin,Artvin__0__0,11,42.2818,41.4952
Artvin,Artvin__0__0,12,42.334,41.471
Artvin,Artvin__0__0,13,42.4077,41.4666
Artvin,Artvin__0__0,14,42.4728,41.4397
Artvin,Artvin__0__0,15,42.5319,41.3008
Artvin,Artvin__0__0,16,42.5832,41.2264
Artvin,Artvin__0__0,17,42.5574,41.1856
Artvin,Artvin__0__0,18,42.4896,41.156
Artvin,Artvin__0__0,19,42.3984,41.0853
Artvin,Artvin__0__0,20,42.3308,40.9829
Artvin,Artvin__0__0,21,42.2731,40.9653
Artvin,Artvin__0__0,22,42.0993,40.9638
Artvin,Artvin__0__0,23,42.0127,40.9307
Artvin,Artvin__0__0,24,41.9732,40.8564
Artvin,Artvin__0__0,25,41.9037,40.6405
Artvin,Artvin__0__0,26,41.8244,40.6182
Artvin,Artvin__0__0,27,41.7142,40.6605
Artvin,Artvin__0__0,28,41.6482,40.6617
Artvin,Artvin__0__0,29,41.4287,40.5631
Artvin,Artvin__0__0,30,41.3626,40.5793
Artvin,Artvin__0__0,31,41.3396,40.6502
Artvin,Artvin__0__0,32,41.397,40.7447
Artvin,Artvin__0__0,33,41.3856,40.7722
Artvin,Artvin__0__0,34,41.1991,40.7802
Artvin,Artvin__0__0,35,41.1223,40.8085
Artvin,Artvin__0__0,36,41.337,41.0313
Artvin,Artvin__0__0,37,41.4073,41.0651
Artvin,Artvin__0__0,38,41.424,41.0935
Artvin,Artvin__0__0,39,41.4093,41.1172
Artvin,Artvin__0__0,40,41.3688,41.12
Artvin,Artvin__0__0,41,41.3068,41.1552
Artvin,Artvin__0__0,42,41.2556,41.2085
Artvin,Artvin__0__0,43,41.2479,41.2556
Artvin,Artvin__0__0,44,41.2115,41.3029
Artvin,Artvin__0__0,45,41.2724,41.3449
Artvin,Artvin__0__0,46,41.4107,41.3865
Artvin,Artvin__0__0,47,41.474,41.4615
Artvin,Artvin__0__0,48,41.5218,41.4826
Artvin,Artvin__0__0,49,41.5482,41.5263
Artvin,Artvin__0__0,50,41.5896,41.5133
Aydın,Aydın__0__0,0,27.3299,37.3312
Aydın,Aydın__0__0,1,27.3337,37.3301
Aydın,Aydın__0__0,2,27.3315,37.3218
Aydın,Aydın__0__0,3,27.3254,37.3254
Aydın,Aydın__0__0,4,27.3299,37.3312
Aydın,Aydın__1__0,0,27.4115,37.4135
Aydın,Aydın__1__0,1,27.4107,37.409
Aydın,Aydın__1__0,2,27.4079,37.409
Aydın,Aydın__1__0,3,27.4085,37.4118
Aydın,Aydın__1__0,4,27.4115,37.4135
Aydın,Aydın__2__0,0,27.1818,37.5635
Aydın,Aydın__2__0,1,27.1829,37.5612
Aydın,Aydın__2__0,2,27.1824,37.5601
Aydın,Aydın__2__0,3,27.1804,37.5612
Aydın,Aydın__2__0,4,27.1818,37.5635
Aydın,Aydın__3__0,0,27.1404,37.6138
Aydın,Aydın__3__0,1,27.1424,37.6063
Aydın,Aydın__3__0,2,27.1599,37.5868
Aydın,Aydın__3__0,3,27.139,37.6074
Aydın,Aydın__3__0,4,27.1404,37.6138
Aydın,Aydın__4__0,0,27.006,37.6535
Aydın,Aydın__4__0,1,27.0046,37.6493
Aydın,Aydın__4__0,2,26.9999,37.6493
Aydın,Aydın__4__0,3,27.0012,37.6521
Aydın,Aydın__4__0,4,27.006,37.6535
Aydın,Aydın__5__0,0,27.0149,37.6551
Aydın,Aydın__5__0,1,27.014,37.6524
Aydın,Aydın__5__0,2,27.0093,37.6526
Aydın,Aydın__5__0,3,27.0101,37.6543
Aydın,Aydın__5__0,4,27.0149,37.6551
Aydın,Aydın__6__0,0,27.0185,37.6926
Aydın,Aydın__6__0,1,27.0182,37.6904
Aydın,Aydın__6__0,2,27.016,37.6907
Aydın,Aydın__6__0,3,27.0157,37.6924
Aydın,Aydın__6__0,4,27.0185,37.6926
Aydın,Aydın__7__0,0,28.8156,38.0367
Aydın,Aydın__7__0,1,28.8697,37.9827
Aydın,Aydın__7__0,2,28.7931,37.9065
Aydın,Aydın__7__0,3,28.7642,37.8431
Aydın,Aydın__7__0,4,28.849,37.7632
Aydın,Aydın__7__0,5,28.8785,37.6917
Aydın,Aydın__7__0,6,28.7404,37.6001
Aydın,Aydın__7__0,7,28.614,37.6105
Aydın,Aydın__7__0,8,28.5738,37.5916
Aydın,Aydın__7__0,9,28.5505,37.571
Aydın,Aydın__7__0,10,28.5568,37.5442
Aydın,Aydın__7__0,11,28.6042,37.4777
Aydın,Aydın__7__0,12,28.4611,37.4972
Aydın,Aydın__7__0,13,28.2945,37.5869
Aydın,Aydın__7__0,14,28.2205,37.5622
Aydın,Aydın__7__0,15,28.1499,37.4745
Aydın,Aydın__7__0,16,27.885,37.457
Aydın,Aydın__7__0,17,27.6986,37.4972
Aydın,Aydın__7__0,18,27.5062,37.5746
Aydın,Aydın__7__0,19,27.445,37.5056
Aydın,Aydın__7__0,20,27.4149,37.4157
Aydın,Aydın__7__0,21,27.3687,37.3996
Aydın,Aydın__7__0,22,27.3599,37.3721
Aydın,Aydın__7__0,23,27.3293,37.3785
Aydın,Aydın__7__0,24,27.3304,37.3426
Aydın,Aydın__7__0,25,27.2854,37.3563
Aydın,Aydın__7__0,26,27.2537,37.3357
Aydın,Aydın__7__0,27,27.1915,37.3537
Aydın,Aydın__7__0,28,27.2179,37.3924
Aydın,Aydın__7__0,29,27.209,37.3988
Aydın,Aydın__7__0,30,27.2307,37.4057
Aydın,Aydın__7__0,31,27.2185,37.4199
Aydın,Aydın__7__0,32,27.2276,37.4724
Aydın,Aydın__7__0,33,27.2251,37.4879
Aydın,Aydın__7__0,34,27.1818,37.474
Aydın,Aydın__7__0,35,27.2026,37.4899
Aydın,Aydın__7__0,36,27.201,37.5163
Aydın,Aydın__7__0,37,27.1946,37.5326
Aydın,Aydın__7__0,38,27.1899,37.4912
Aydın,Aydın__7__0,39,27.1801,37.4829
Aydın,Aydın__7__0,40,27.1915,37.5457
Aydın,Aydın__7__0,41,27.1679,37.5363
Aydın,Aydın__7__0,42,27.1596,37.5854
Aydın,Aydın__7__0,43,27.1754,37.5618
Aydın,Aydın__7__0,44,27.171,37.559
Aydın,Aydın__7__0,45,27.1712,37.5493
Aydın,Aydın__7__0,46,27.1746,37.5476
Aydın,Aydın__7__0,47,27.2174,37.5907
Aydın,Aydın__7__0,48,27.1243,37.631
Aydın,Aydın__7__0,49,27.0029,37.659
Aydın,Aydın__7__0,50,27.0312,37.6901
Aydın,Aydın__7__0,51,27.0993,37.6804
Aydın,Aydın__7__0,52,27.2293,37.7207
Aydın,Aydın__7__0,53,27.2665,37.7857
Aydın,Aydın__7__0,54,27.2676,37.8157
Aydın,Aydın__7__0,55,27.2354,37.839
Aydın,Aydın__7__0,56,27.2412,37.8601
Aydın,Aydın__7__0,57,27.2632,37.866
Aydın,Aydın__7__0,58,27.2651,37.8918
Aydın,Aydın__7__0,59,27.3546,37.8913
Aydın,Aydın__7__0,60,27.4417,37.9161
Aydın,Aydın__7__0,61,27.4942,37.9439
Aydın,Aydın__7__0,62,27.5238,37.9823
Aydın,Aydın__7__0,63,27.7201,37.9855
Aydın,Aydın__7__0,64,27.7758,37.9723
Aydın,Aydın__7__0,65,27.9236,37.9951
Aydın,Aydın__7__0,66,27.9387,38.0184
Aydın,Aydın__7__0,67,27.9537,38.0067
Aydın,Aydın__7__0,68,28.0719,38.0294
Aydın,Aydın__7__0,69,28.249,38.019
Aydın,Aydın__7__0,70,28.5797,38.1105
Aydın,Aydın__7__0,71,28.6968,38.1111
Aydın,Aydın__7__0,72,28.7197,38.0993
Aydın,Aydın__7__0,73,28.7117,38.078
Aydın,Aydın__7__0,74,28.8156,38.0367
Balıkesir,Balıkesir__0__0,0,26.5987,39.3035
Balıkesir,Balıkesir__0__0,1,26.6029,39.2832
Balıkesir,Balıkesir__0__0,2,26.5774,39.2771
Balıkesir,Balıkesir__0__0,3,26.591,39.3018
Balıkesir,Balıkesir__0__0,4,26.5987,39.3035
Balıkesir,Balıkesir__1__0,0,26.5296,39.321
Balıkesir,Balıkesir__1__0,1,26.5274,39.3204
Balıkesir,Balıkesir__1__0,2,26.5249,39.3213
Balıkesir,Balıkesir__1__0,3,26.5307,39.3221
Balıkesir,Balıkesir__1__0,4,26.5296,39.321
Balıkesir,Balıkesir__2__0,0,26.6593,39.3246
Balıkesir,Balıkesir__2__0,1,26.6593,39.3229
Balıkesir,Balıkesir__2__0,2,26.6562,39.3237
Balıkesir,Balıkesir__2__0,3,26.6562,39.3246
Balıkesir,Balıkesir__2__0,4,26.6593,39.3246
Balıkesir,Balıkesir__3__0,0,26.5393,39.3318
Balıkesir,Balıkesir__3__0,1,26.5438,39.3254
Balıkesir,Balıkesir__3__0,2,26.5307,39.3246
Balıkesir,Balıkesir__3__0,3,26.5318,39.3318
Balıkesir,Balıkesir__3__0,4,26.5393,39.3318
Balıkesir,Balıkesir__4__0,0,26.6065,39.3429
Balıkesir,Balıkesir__4__0,1,26.6126,39.3332
Balıkesir,Balıkesir__4__0,2,26.5951,39.3363
Balıkesir,Balıkesir__4__0,3,26.6021,39.3426
Balıkesir,Balıkesir__4__0,4,26.6065,39.3429
Balıkesir,Balıkesir__5__0,0,26.5776,39.3449
Balıkesir,Balıkesir__5__0,1,26.5799,39.3393
Balıkesir,Balıkesir__5__0,2,26.5729,39.3332
Balıkesir,Balıkesir__5__0,3,26.5743,39.3415
Balıkesir,Balıkesir__5__0,4,26.5776,39.3449
Balıkesir,Balıkesir__6__0,0,26.6951,39.3496
Balıkesir,Balıkesir__6__0,1,26.6968,39.3432
Balıkesir,Balıkesir__6__0,2,26.6835,39.3449
Balıkesir,Balıkesir__6__0,3,26.6835,39.3468
Balıkesir,Balıkesir__6__0,4,26.6951,39.3496
Balıkesir,Balıkesir__7__0,0,26.5951,39.3504
Balıkesir,Balıkesir__7__0,1,26.6015,39.3443
Balıkesir,Balıkesir__7__0,2,26.5857,39.3429
Balıkesir,Balıkesir__7__0,3,26.5857,39.3488
Balıkesir,Balıkesir__7__0,4,26.5951,39.3504
Balıkesir,Balıkesir__8__0,0,26.6724,39.3546
Balıkesir,Balıkesir__8__0,1,26.6715,39.3524
Balıkesir,Balıkesir__8__0,2,26.6649,39.3521
Balıkesir,Balıkesir__8__0,3,26.6663,39.3535
Balıkesir,Balıkesir__8__0,4,26.6724,39.3546
Balıkesir,Balıkesir__9__0,0,26.6971,39.3724
Balıkesir,Balıkesir__9__0,1,26.6987,39.3693
Balıkesir,Balıkesir__9__0,2,26.6957,39.3674
Balıkesir,Balıkesir__9__0,3,26.694,39.3715
Balıkesir,Balıkesir__9__0,4,26.6971,39.3724
Balıkesir,Balıkesir__10__0,0,26.7271,39.3793
Balıkesir,Balıkesir__10__0,1,26.7274,39.3768
Balıkesir,Balıkesir__10__0,2,26.724,39.3771
Balıkesir,Balıkesir__10__0,3,26.7243,39.3785
Balıkesir,Balıkesir__10__0,4,26.7271,39.3793
Balıkesir,Balıkesir__11__0,0,26.7685,39.3796
Balıkesir,Balıkesir__11__0,1,26.7685,39.3749
Balıkesir,Balıkesir__11__0,2,26.7599,39.3726
Balıkesir,Balıkesir__11__0,3,26.7612,39.376
Balıkesir,Balıkesir__11__0,4,26.7685,39.3796
Balıkesir,Balıkesir__12__0,0,26.7079,39.3826
Balıkesir,Balıkesir__12__0,1,26.7096,39.3737
Balıkesir,Balıkesir__12__0,2,26.7032,39.374
Balıkesir,Balıkesir__12__0,3,26.7029,39.3799
Balıkesir,Balıkesir__12__0,4,26.7079,39.3826
Balıkesir,Balıkesir__13__0,0,26.5724,39.3851
Balıkesir,Balıkesir__13__0,1,26.5754,39.381
Balıkesir,Balıkesir__13__0,2,26.5696,39.3782
Balıkesir,Balıkesir__13__0,3,26.5685,39.384
Balıkesir,Balıkesir__13__0,4,26.5724,39.3851
Balıkesir,Balıkesir__14__0,0,26.6146,39.396
Balıkesir,Balıkesir__14__0,1,26.6701,39.3899
Balıkesir,Balıkesir__14__0,2,26.6232,39.3701
Balıkesir,Balıkesir__14__0,3,26.6907,39.3335
Balıkesir,Balıkesir__14__0,4,26.6226,39.3265
Balıkesir,Balıkesir__14__0,5,26.6079,39.3518
Balıkesir,Balıkesir__14__0,6,26.6235,39.3565
Balıkesir,Balıkesir__14__0,7,26.6174,39.3804
Balıkesir,Balıkesir__14__0,8,26.5987,39.3857
Balıkesir,Balıkesir__14__0,9,26.6146,39.396
Balıkesir,Balıkesir__15__0,0,26.5901,39.3974
Balıkesir,Balıkesir__15__0,1,26.6032,39.3949
Balıkesir,Balıkesir__15__0,2,26.5882,39.3676
Balıkesir,Balıkesir__15__0,3,26.5757,39.3899
Balıkesir,Balıkesir__15__0,4,26.5901,39.3974
Balıkesir,Balıkesir__16__0,0,26.7124,39.4099
Balıkesir,Balıkesir__16__0,1,26.7115,39.4062
Balıkesir,Balıkesir__16__0,2,26.706,39.4057
Balıkesir,Balıkesir__16__0,3,26.7068,39.4082
Balıkesir,Balıkesir__16__0,4,26.7124,39.4099
Balıkesir,Balıkesir__17__0,0,27.7901,40.3782
Balıkesir,Balıkesir__17__0,1,27.7879,40.3737
Balıkesir,Balıkesir__17__0,2,27.7818,40.3729
Balıkesir,Balıkesir__17__0,3,27.7813,40.3757
Balıkesir,Balıkesir__17__0,4,27.7901,40.3782
Balıkesir,Balıkesir__18__0,0,28.0918,40.4546
Balıkesir,Balıkesir__18__0,1,28.094,40.4496
Balıkesir,Balıkesir__18__0,2,28.086,40.4521
Balıkesir,Balıkesir__18__0,3,28.0904,40.4554
Balıkesir,Balıkesir__18__0,4,28.0918,40.4546
Balıkesir,Balıkesir__19__0,0,28.0668,40.4629
Balıkesir,Balıkesir__19__0,1,28.0749,40.461
Balıkesir,Balıkesir__19__0,2,28.0804,40.4518
Balıkesir,Balıkesir__19__0,3,28.0629,40.4576
Balıkesir,Balıkesir__19__0,4,28.0668,40.4629
Balıkesir,Balıkesir__20__0,0,27.6632,40.4668
Balıkesir,Balıkesir__20__0,1,27.6671,40.4463
Balıkesir,Balıkesir__20__0,2,27.6557,40.4454
Balıkesir,Balıkesir__20__0,3,27.6507,40.4529
Balıkesir,Balıkesir__20__0,4,27.6632,40.4668
Balıkesir,Balıkesir__21__0,0,28.0987,40.4693
Balıkesir,Balıkesir__21__0,1,28.1054,40.4688
Balıkesir,Balıkesir__21__0,2,28.1054,40.4679
Balıkesir,Balıkesir__21__0,3,28.0982,40.466
Balıkesir,Balıkesir__21__0,4,28.0987,40.4693
Balıkesir,Balıkesir__22__0,0,27.566,40.4696
